"Company Name","Parent Company Name","Executive First Name","Executive Last Name","Professional Title","Executive Title","Executive Gender","Address","City","State","ZIP Code","ZIP Four","Carrier Route","Delivery Point Barcode","County","Metro Area","Neighborhood","Phone Number Combined","Fax Number Combined","Toll Free Number Combined","Website","Company Description","Primary SIC Code","Primary SIC Description","Primary SIC Ad Size","Primary SIC Year Appeared","SIC Code 1","SIC Code 1 Description","SIC Code 1 Ad Size","SIC Code 1 Year Appeared","SIC Code 2","SIC Code 2 Description","SIC Code 2 Ad Size","SIC Code 2 Year Appeared","SIC Code 3","SIC Code 3 Description","SIC Code 3 Ad Size","SIC Code 3 Year Appeared","SIC Code 4","SIC Code 4 Description","SIC Code 4 Ad Size","SIC Code 4 Year Appeared","SIC Code 5","SIC Code 5 Description","SIC Code 5 Ad Size","SIC Code 5 Year Appeared","SIC Code 6","SIC Code 6 Description","SIC Code 6 Ad Size","SIC Code 6 Year Appeared","SIC Code 7","SIC Code 7 Description","SIC Code 7 Ad Size","SIC Code 7 Year Appeared","SIC Code 8","SIC Code 8 Description","SIC Code 8 Ad Size","SIC Code 8 Year Appeared","SIC Code 9","SIC Code 9 Description","SIC Code 9 Ad Size","SIC Code 9 Year Appeared","SIC Code 10","SIC Code 10 Description","SIC Code 10 Ad Size","SIC Code 10 Year Appeared","Primary NAICS","Primary NAICS Description","NAICS 1","NAICS 1 Description","NAICS 2","NAICS 2 Description","NAICS 3","NAICS 3 Description","NAICS 4","NAICS 4 Description","NAICS 5","NAICS 5 Description","NAICS 6","NAICS 6 Description","NAICS 7","NAICS 7 Description","NAICS 8","NAICS 8 Description","NAICS 9","NAICS 9 Description","NAICS 10","NAICS 10 Description","Franchise Description 1","Franchise Description 2","Franchise Description 3","Franchise Description 4","Franchise Description 5","Cuisine Code","Cuisine Code Description","Location Employee Size Range","Location Employee Size Actual","Location Sales Volume Range","Location Sales Volume Actual","Corporate Employee Size Range","Corporate Employee Size Actual","Corporate Sales Volume Range","Corporate Sales Volume Actual","Type of Business","Location Type","IUSA Number","Parent IUSA Number","Subsidiary IUSA Number","Foreign Parent Flag","EIN 1","EIN 2","EIN 3","Fortune 1000 Ranking","Credit Cards Accepted","Last Updated On","Years In Database","Year Established","Square Footage","Home Business","Credit Score Alpha","Latitude","Longitude","Government Office","Location Centerpoint","Import Export Flag","Own or Lease","Firm or Individual","Monday Open","Monday Close","Tuesday Open","Tuesday Close","Wednesday Open","Wednesday Close","Thursday Open","Thursday Close","Friday Open","Friday Close","Saturday Open","Saturday Close","Sunday Open","Sunday Close","Executive First Name 1","Executive Last Name 1","Executive Title 1","Executive Gender 1","Executive First Name 2","Executive Last Name 2","Executive Title 2","Executive Gender 2","Executive First Name 3","Executive Last Name 3","Executive Title 3","Executive Gender 3","Executive First Name 4","Executive Last Name 4","Executive Title 4","Executive Gender 4","Executive First Name 5","Executive Last Name 5","Executive Title 5","Executive Gender 5","Executive First Name 6","Executive Last Name 6","Executive Title 6","Executive Gender 6","Executive First Name 7","Executive Last Name 7","Executive Title 7","Executive Gender 7","Executive First Name 8","Executive Last Name 8","Executive Title 8","Executive Gender 8","Executive First Name 9","Executive Last Name 9","Executive Title 9","Executive Gender 9","Executive First Name 10","Executive Last Name 10","Executive Title 10","Executive Gender 10","Executive First Name 11","Executive Last Name 11","Executive Title 11","Executive Gender 11","Executive First Name 12","Executive Last Name 12","Executive Title 12","Executive Gender 12","Executive First Name 13","Executive Last Name 13","Executive Title 13","Executive Gender 13","Executive First Name 14","Executive Last Name 14","Executive Title 14","Executive Gender 14","Executive First Name 15","Executive Last Name 15","Executive Title 15","Executive Gender 15","Executive First Name 16","Executive Last Name 16","Executive Title 16","Executive Gender 16","Executive First Name 17","Executive Last Name 17","Executive Title 17","Executive Gender 17","Executive First Name 18","Executive Last Name 18","Executive Title 18","Executive Gender 18","Executive First Name 19","Executive Last Name 19","Executive Title 19","Executive Gender 19","Executive First Name 20","Executive Last Name 20","Executive Title 20","Executive Gender 20","Executive First Name 21","Executive Last Name 21","Executive Title 21","Executive Gender 21","Executive First Name 22","Executive Last Name 22","Executive Title 22","Executive Gender 22","Executive First Name 23","Executive Last Name 23","Executive Title 23","Executive Gender 23","Executive First Name 24","Executive Last Name 24","Executive Title 24","Executive Gender 24","Executive First Name 25","Executive Last Name 25","Executive Title 25","Executive Gender 25","Executive First Name 26","Executive Last Name 26","Executive Title 26","Executive Gender 26","Executive First Name 27","Executive Last Name 27","Executive Title 27","Executive Gender 27","Executive First Name 28","Executive Last Name 28","Executive Title 28","Executive Gender 28","Executive First Name 29","Executive Last Name 29","Executive Title 29","Executive Gender 29","Executive First Name 30","Executive Last Name 30","Executive Title 30","Executive Gender 30","Executive First Name 31","Executive Last Name 31","Executive Title 31","Executive Gender 31","Executive First Name 32","Executive Last Name 32","Executive Title 32","Executive Gender 32","Executive First Name 33","Executive Last Name 33","Executive Title 33","Executive Gender 33","Executive First Name 34","Executive Last Name 34","Executive Title 34","Executive Gender 34","Executive First Name 35","Executive Last Name 35","Executive Title 35","Executive Gender 35","Executive First Name 36","Executive Last Name 36","Executive Title 36","Executive Gender 36","Executive First Name 37","Executive Last Name 37","Executive Title 37","Executive Gender 37","Executive First Name 38","Executive Last Name 38","Executive Title 38","Executive Gender 38","Executive First Name 39","Executive Last Name 39","Executive Title 39","Executive Gender 39","Executive First Name 40","Executive Last Name 40","Executive Title 40","Executive Gender 40","Executive First Name 41","Executive Last Name 41","Executive Title 41","Executive Gender 41","Executive First Name 42","Executive Last Name 42","Executive Title 42","Executive Gender 42","Executive First Name 43","Executive Last Name 43","Executive Title 43","Executive Gender 43","Executive First Name 44","Executive Last Name 44","Executive Title 44","Executive Gender 44","Executive First Name 45","Executive Last Name 45","Executive Title 45","Executive Gender 45","Executive First Name 46","Executive Last Name 46","Executive Title 46","Executive Gender 46","Executive First Name 47","Executive Last Name 47","Executive Title 47","Executive Gender 47","Executive First Name 48","Executive Last Name 48","Executive Title 48","Executive Gender 48","Executive First Name 49","Executive Last Name 49","Executive Title 49","Executive Gender 49","Executive First Name 50","Executive Last Name 50","Executive Title 50","Executive Gender 50","Ticker Symbol","Stock Exchange","Accounting Expenses","Advertising  Expenses","Computer Expenses","Contract Labor Expenses","Insurance Expenses","Legal Expenses","Office Supplies Expense","Management/Administration Expenses","Package Container Expense","Payroll and Benefits Expenses","Purchase Print Expenses","Rent Expenses","Telcom Expenses","Utilities Expenses","Mailing Address","Mailing City","Mailing State","Mailing Zip Code","Mailing Zip Four","Mailing Carrier Route","Mailing Delivery Point Bar Code","Twitter","Linked-In","Facebook","Franchise/Specialty Code 2.0","Franchise/Specialty Code 2.1","Franchise/Specialty Code 3.0","Franchise/Specialty Code 3.1","Franchise/Specialty Code 4.0","Franchise/Specialty Code 4.1","Franchise/Specialty Code 5.0","Franchise/Specialty Code 5.1","Franchise/Specialty Code 6.0","Affiliated Records","Franchise/Specialty Code 6.1","Affiliated Locations","Federal Contractor","Census Block Group","Legal Name","Record Type"
"Rush Oak Brook Orthopaedic Ctr","","Larry Don","Taylor","","CEO","","2011 York Rd # 3000","Oak Brook","IL","60523","2156","C025","505","Du Page","Chicago-Npvl, IL","","(630) 571-2919","6304722446","","Rushortho.Com","","802101","Dentists","Bold","2019","802101","Dentists","","","801101","Physicians & Surgeons","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62121003","Offices Of Dentists","62121003","Offices Of Dentists","62111107","Offices Of Physicians (Except Mental Health Specia","","","","","","","","","","","","","","","","","","","","","","","","10 to 19","00010","$1-2.5 Million","$1,288,000","","000000","","$0","Private","Single Loc","74-307-7564","000000000","000000000","","","","","0000","","202411","8","","2,500 - 4,999","No","A","041.849613","-087.927746","0","Parcel","","Own","2","","","","","","","","","","","","","","","Larry Don","Taylor","CEO","","Brian","Cole","Manager","Male","Michael","Dandorph","Manager","Male","Randal","Johnson","Manager","Male","Michael E","Lamont","Manager","Male","Mary","Rodts","Manager","Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","$2,500 to $5,000","$5,000 to $10,000","$5,000 to $10,000","$10,000 to $50,000","$10,000 to $25,000","$1,000 to $2,500","$10,000 to $20,000","$25,000 to $50,000","Less than $500","$250,000 to $500,000","$1,000 to $2,500","$25,000 to $50,000","$5,000 to $20,000","$2,000 to $5,000","","","","","","","","","","","","","","","","","","","","000000","","000000","No","2","RUSH OAK BROOK ORTHOPAEDIC CTR LLC","Verified"
"Russ, Les DDS","","Les","Russ","DDS","","Male","1259 Rickert Dr # 205","Naperville","IL","60540","8904","R022","554","Du Page","Chicago-Npvl, IL","","(630) 357-7877","6303579458","","","","802101","Dentists","Bold","1991","802101","Dentists","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62121003","Offices Of Dentists","62121003","Offices Of Dentists","","","","","","","","","","","","","","","","","","","General Dentistry","","","","","","","1 to 4","00001","Less Than $500,000","$334,000","","000000","","$0","Private","Single Loc","44-580-2317","000000000","000000000","","","","","0000","MV","202411","36","","","No","B+","041.749014","-088.170761","1","Parcel","","Unknown","1","","","","","","","","","","","","","","","Les","Russ","","Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","000000","","000000","No","2","","Verified"
"Ryne Joseph E DDS","","Joseph E","Ryne","DDS","","Male","522 W Chestnut St # 1a","Hinsdale","IL","60521","3075","C027","227","Du Page","Chicago-Npvl, IL","Downtown Hinsdale","(630) 655-3303","6306553045","","Josepherynedds.Com","","802101","Dentists","Bold","1984","802101","Dentists","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62121003","Offices Of Dentists","62121003","Offices Of Dentists","","","","","","","","","","","","","","","","","","","General Dentistry","","","","","","","1 to 4","00001","Less Than $500,000","$334,000","","000000","","$0","Private","Single Loc","15-069-9007","000000000","000000000","","273738775","363165931","","0000","MV","202510","43","","","No","B+","041.801280","-087.937790","1","Zip Centroid","","Unknown","1","0900","1800","0900","1900","0900","1700","0900","1600","Closed","","Closed","","Closed","","Joseph E","Ryne","","Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.facebook.com/joseph-e-ryne-dds-193713687331154","","","","","","","","","","000000","","000000","No","1","","Verified"
"Saai Atassi Dental LTD","","Manar","Atassi","","President","Female","6418 S Cass Ave","Westmont","IL","60559","3209","C005","182","Du Page","Chicago-Npvl, IL","","(630) 963-8680","6309635899","","","","802101","Dentists","","2021","802101","Dentists","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62121003","Offices Of Dentists","62121003","Offices Of Dentists","","","","","","","","","","","","","","","","","","","","","","","","","","5 to 9","00005","$500,000-1 Million","$644,000","","000000","","$0","Private","Single Loc","76-025-4697","000000000","000000000","","","","","0000","","202401","6","","2,500 - 4,999","No","A","041.771087","-087.975351","0","Parcel","","Own","2","","","","","","","","","","","","","","","Manar","Atassi","President","Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","000000","","000000","No","2","","Verified"
"Saddlewood Family Dentistry PC","","Christopher","Hudetz","","Owner","Male","3027 English Rows Ave # 203","Naperville","IL","60564","5107","R005","538","Will","Chicago-Npvl, IL","","(630) 904-1106","","","","","802101","Dentists","","2012","802101","Dentists","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62121003","Offices Of Dentists","62121003","Offices Of Dentists","","","","","","","","","","","","","","","","","","","General Dentistry","","","","","","","5 to 9","00006","$500,000-1 Million","$762,000","","000000","","$0","Private","Single Loc","42-288-3761","000000000","000000000","","363667733","","","0000","","202309","15","","2,500 - 4,999","No","A","041.692979","-088.205839","0","Parcel","","Own","2","","","","","","","","","","","","","","","Christopher","Hudetz","Owner","Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","$2,500 to $5,000","$10,000 to $20,000","$2,500 to $5,000","$1,000 to $10,000","$5,000 to $10,000","$1,000 to $2,500","$10,000 to $20,000","$10,000 to $25,000","Less than $500","$250,000 to $500,000","$1,000 to $2,500","Less than $10,000","$2,000 to $5,000","Less than $2,000","","","","","","","","","","","","","","","","","","","","000000","","000000","No","1","","Verified"
"Saeed Fatima Nasreen DMD","","Fatima N","Saeed","DMD","","Female","121 E Roosevelt Rd # 3","Lombard","IL","60148","4561","C042","032","Du Page","Chicago-Npvl, IL","","(630) 843-0412","","","","","802101","Dentists","","2022","802101","Dentists","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62121003","Offices Of Dentists","62121003","Offices Of Dentists","","","","","","","","","","","","","","","","","","","General Dentistry","","","","","","","1 to 4","00001","Less Than $500,000","$129,000","","000000","","$0","Private","Single Loc","76-550-3879","000000000","000000000","","","","","0000","","202202","5","","","No","B+","041.860089","-088.015051","1","Site Level","","Unknown","1","","","","","","","","","","","","","","","Fatima N","Saeed","","Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1400 Santa Rita Rd","Pleasanton","CA","94566","5666","C099","999","","","","","","","","","","","","","000000","","000000","No","2","","Verified"
"Salt Creek Family Dental","","Linda","Conant","","Office Manager","Female","911 N Elm St # 225","Hinsdale","IL","60521","3641","C038","507","Du Page","Chicago-Npvl, IL","","(630) 323-0060","6303230030","","Saltcreekfamilydental.Com","Salt Creek Family Dental Offers Exceptional Patient Care, State-Of-The-Art Equipment And A Complete Range Of Dental Services. That's Why Our Practice Is Recognized As One Of The Most Professional And Compassionate Dental Practices IN Hinsdale. We Are Accepting New Patients Of All Ages, From Pediatrics To Seniors. From Emergency Dental Care To Preventative Checkups, Our Dental Staff Is Devoted To Providing The Highest Quality Dental Care With Expertise, Technique, And Materials.","802101","Dentists","Bold","2008","802101","Dentists","","","802103","Dental Technicians","","","802104","Cosmetic Dentistry","","","804914","Dental Hygienists","","","807205","Dental Implants-Prosthesis","","","","","","","","","","","","","","","","","","","","","","","62121003","Offices Of Dentists","62121003","Offices Of Dentists","62121002","Offices Of Dentists","62121004","Offices Of Dentists","62139955","Offices Of All Other Miscellaneous Health Practiti","33911605","Dental Laboratories","","","","","","","","","","","General Dentistry","","","","","","","5 to 9","00007","$500,000-1 Million","$902,000","","000000","","$0","Private","Single Loc","67-878-0115","000000000","000000000","","","","","0000","1ADMV","202601","19","","1,500 - 2,499","No","A","041.819058","-087.924624","0","Parcel","","Lease","2","0800","1700","1000","1900","Closed","","0800","1700","0800","1700","0800","1300","Closed","","Linda","Conant","Office Manager","Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","$2,500 to $5,000","$10,000 to $20,000","$5,000 to $10,000","$10,000 to $50,000","$10,000 to $25,000","$1,000 to $2,500","$20,000 to $50,000","$10,000 to $25,000","Less than $500","$250,000 to $500,000","$1,000 to $2,500","$10,000 to $25,000","$5,000 to $20,000","$5,000 to $10,000","","","","","","","","","","https://www.facebook.com/salt-creek-family-dental-100538592587363","","","","","","","","","","000000","","000000","No","2","","Verified"
"Samee, Arif DDS","","Arif","Samee","DDS","","Male","2932 Finley Rd","Downers Grove","IL","60515","1042","C028","321","Du Page","Chicago-Npvl, IL","","(630) 629-6299","","","","","802101","Dentists","","2019","802101","Dentists","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62121003","Offices Of Dentists","62121003","Offices Of Dentists","","","","","","","","","","","","","","","","","","","General Dentistry","","","","","","","1 to 4","00001","Less Than $500,000","$334,000","","000000","","$0","Private","Single Loc","74-740-7638","000000000","000000000","","","","","0000","","202504","8","","","No","B+","041.835793","-088.025936","1","Site Level","","Unknown","1","","","","","","","","","","","","","","","Arif","Samee","","Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Downers Grove","IL","60515","","","","","","","","","","","","","","","","000000","","000000","No","1","","Verified"
"Sanders Family Dental","","David","Sanders","","Owner","Male","919 S Main St","Lombard","IL","60148","3347","C020","194","Du Page","Chicago-Npvl, IL","","(630) 620-0929","","","Sandersfamilydental.Com","","802101","Dentists","","2018","802101","Dentists","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62121003","Offices Of Dentists","62121003","Offices Of Dentists","","","","","","","","","","","","","","","","","","","General Dentistry","","","","","","","10 to 19","00011","$500,000-1 Million","$902,000","","000000","","$0","Private","Single Loc","74-003-9726","000000000","000000000","","","","","0000","","202601","9","","2,500 - 4,999","No","A","041.868733","-088.017710","0","Site Level","","Own","2","0900","1700","1000","1800","0930","1700","0900","1700","0900","1730","Closed","","Closed","","David","Sanders","Owner","Male","Leslie","Sanders","Operations","Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","$2,500 to $5,000","$10,000 to $20,000","$2,500 to $5,000","$1,000 to $10,000","$5,000 to $10,000","$1,000 to $2,500","$10,000 to $20,000","$10,000 to $25,000","Less than $500","$250,000 to $500,000","$1,000 to $2,500","$25,000 to $50,000","$2,000 to $5,000","$5,000 to $10,000","","","","","","","","","","https://facebook.com/sandersdental/","","","","","","","","","","000000","","000000","No","4","","Verified"
"Sanders Family Dental-Dentist","","David","Sanders","","Manager","Male","919 S Main St","Lombard","IL","60148","3347","C020","194","Du Page","Chicago-Npvl, IL","","(630) 812-7929","","","Sandersfamilydental.Com","Sanders Family Dental - Dentist Lombard Is The Best And The Most Loved Dental Office IN Lombard, Il. Top-Notch Treatment Quality, Friendly Staff, A Wide Range Of Dental Services Offered Under One Roof, The Best Dentists IN Town, And Modern Infrastructure Are The Primary Factors That Make US The First Choice When It Comes To Seeking Professional Dental Care. Particular Emphasis Is Laid On Preparing Customized Treatment Plans That Fulfill The Specific Requirements Of The Patients. Our Aim Has Always Been To Satisfy Every Individual That Steps Into The Dental Office. So, If You Are Looking For Top-Quality Dental Care Nearby Area, Call US Today. Your Desire Is Our Concern. Sanders Family Dental - Dentist Lombard Is Conveniently Located At 919 S Main St, Lombard, IL 60148, United States.","802101","Dentists","","2023","802101","Dentists","","","802104","Cosmetic Dentistry","","","802106","Dental Surgeons","","","807205","Dental Implants-Prosthesis","","","","","","","","","","","","","","","","","","","","","","","","","","","62121003","Offices Of Dentists","62121003","Offices Of Dentists","62121004","Offices Of Dentists","62121006","Offices Of Dentists","33911605","Dental Laboratories","","","","","","","","","","","","","","","","","","","","10 to 19","00010","$1-2.5 Million","$1,288,000","","000000","","$0","Private","Single Loc","78-871-9228","000000000","000000000","","","","","0000","ADMV","202602","4","","2,500 - 4,999","No","A+","041.868733","-088.017710","0","Site Level","","Own","2","0900","1700","1000","1800","0930","1700","0900","1700","0900","1730","Closed","","Closed","","David","Sanders","Manager","Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://facebook.com/yogurtworksak/","","","","","","","","","","000000","","000000","No","4","","Verified"
